ticker,date,open,close,bid,ask,52_week_low,52_week_high,volume,avg_volume,market_cap,pe_ratio,eps,currency,fetched_at
AAPL,2026-04-22,267.82000732421875,273.17,272.96,273.46,193.25,288.62,42729584,46336765,4015032631296,34.534767,7.91,USD,2026-04-22 23:53:10
GOOGL,2026-04-22,337.0199890136719,339.32,320.15,339.6,147.84,349.0,19260580,32601772,4104754298880,31.418518,10.8,USD,2026-04-22 23:53:10
AMZN,2026-04-22,252.44500732421875,255.36,255.3,255.84,178.85,258.6,35918000,51655118,2746205863936,35.615063,7.17,USD,2026-04-22 23:53:11
MSFT,2026-04-22,426.1749877929688,432.92,430.0,433.06,356.28,555.45,27224146,37986303,3217625186304,27.074423,15.99,USD,2026-04-22 23:53:11
NVDA,2026-04-22,201.0,202.5,202.01,203.0,102.02,212.19,106421485,174774277,4921762512896,41.32653,4.9,USD,2026-04-22 23:53:11
TSLA,2026-04-22,387.55999755859375,387.51,387.45,387.9,244.43,498.83,53758836,62819834,1454104903680,358.80554,1.08,USD,2026-04-22 23:53:12
META,2026-04-22,674.3400268554688,674.72,675.29,678.38,516.52,796.25,9144787,16054232,1712724901888,28.735945,23.48,USD,2026-04-22 23:53:12
NFLX,2026-04-22,93.05999755859376,93.24,93.16,93.27,75.01,134.115,33253395,47521026,393674391552,30.07742,3.1,USD,2026-04-22 23:53:12
AAPL,2026-04-23,275.0450134277344,273.43,273.05,273.98,193.25,288.62,33138070,46362378,4014264025088,34.65526,7.89,USD,2026-04-23 23:54:51
GOOGL,2026-04-23,341.3550109863281,338.89,324.42,358.73,147.84,349.0,18458741,32487332,4099552575488,31.320705,10.82,USD,2026-04-23 23:54:51
AMZN,2026-04-23,255.3000030517578,255.08,254.55,255.45,178.85,258.79,31032997,51692650,2743194615808,35.526463,7.18,USD,2026-04-23 23:54:52
MSFT,2026-04-23,419.6600036621094,415.75,415.36,416.08,356.28,555.45,37996014,37844270,3090011127808,26.033186,15.97,USD,2026-04-23 23:54:52
NVDA,2026-04-23,202.3999938964844,199.64,199.21,199.98,103.11,212.19,108930898,174197090,4852250312704,40.742855,4.9,USD,2026-04-23 23:54:52
TSLA,2026-04-23,375.4849853515625,373.72,373.66,374.18,249.2,498.83,93500126,62845242,1402358857728,342.86237,1.09,USD,2026-04-23 23:54:52
META,2026-04-23,663.530029296875,659.15,659.52,659.06,517.5,796.25,11599083,15831706,1673201713152,28.07283,23.48,USD,2026-04-23 23:54:53
NFLX,2026-04-23,94.05999755859376,92.82,92.71,92.91,75.01,134.115,37485455,47016004,390846316544,29.941936,3.1,USD,2026-04-23 23:54:53
AAPL,2026-04-24,272.760009765625,271.06,266.0,286.63,193.25,288.62,38033227,46152330,3979469914112,34.31139,7.9,USD,2026-04-24 23:47:52
GOOGL,2026-04-24,338.7250061035156,344.4,321.77,355.88,147.84,349.0,26351181,32263545,4166206881792,31.859388,10.81,USD,2026-04-24 23:47:52
AMZN,2026-04-24,259.8800048828125,263.99,263.92,264.31,178.85,264.375,53601873,51488543,2839014801408,36.818687,7.17,USD,2026-04-24 23:47:53
MSFT,2026-04-24,416.9849853515625,424.62,424.03,424.76,356.28,555.45,27161742,37850808,3155936149504,26.605263,15.96,USD,2026-04-24 23:47:53
NVDA,2026-04-24,199.9600067138672,208.27,208.14,208.36,104.08,212.19,213442479,173214627,5062002737152,40.837257,5.1,USD,2026-04-24 23:47:54
TSLA,2026-04-24,373.260009765625,376.3,376.37,376.78,259.63,498.83,62357183,63410796,1413278859264,348.4259,1.08,USD,2026-04-24 23:47:54
META,2026-04-24,660.3200073242188,675.03,674.6,675.98,520.26,796.25,13292272,15764203,1713511989248,28.7614,23.47,USD,2026-04-24 23:47:55
NFLX,2026-04-24,92.5749969482422,92.44,92.27,92.39,75.01,134.115,30859491,46851877,389246222336,29.91586,3.09,USD,2026-04-24 23:47:55
AAPL,2026-04-25,272.760009765625,271.06,266.0,286.63,193.25,288.62,38033227,46026709,3979469914112,34.35488,7.89,USD,2026-04-25 23:47:02
GOOGL,2026-04-25,338.7300109863281,344.4,321.77,355.88,147.84,349.0,26351181,32171493,4166206881792,31.859388,10.81,USD,2026-04-25 23:47:02
AMZN,2026-04-25,259.9800109863281,263.99,263.92,264.31,178.85,264.5,53601873,51525785,2839014801408,36.76741,7.18,USD,2026-04-25 23:47:02
MSFT,2026-04-25,416.9700012207031,424.62,424.03,424.76,356.28,555.45,27161742,37687631,3155936149504,26.588602,15.97,USD,2026-04-25 23:47:02
NVDA,2026-04-25,199.9600067138672,208.27,208.14,208.36,104.08,212.19,213442479,173868400,5062002737152,42.591003,4.89,USD,2026-04-25 23:47:02
TSLA,2026-04-25,373.5,376.3,376.37,376.78,270.78,498.83,62357183,63404909,1413278859264,345.22934,1.09,USD,2026-04-25 23:47:02
META,2026-04-25,660.3200073242188,675.03,674.6,675.98,520.26,796.25,13292272,15726200,1713511989248,28.736912,23.49,USD,2026-04-25 23:47:02
NFLX,2026-04-25,92.56999969482422,92.44,92.27,92.39,75.01,134.115,30859491,46625511,389246222336,29.819357,3.1,USD,2026-04-25 23:47:03
AAPL,2026-04-26,272.760009765625,271.06,266.0,286.63,193.25,288.62,38157110,45866346,3979469914112,34.35488,7.89,USD,2026-04-26 23:48:18
GOOGL,2026-04-26,338.7300109863281,344.4,321.77,355.88,147.84,349.0,26426061,32270354,4166206881792,31.859388,10.81,USD,2026-04-26 23:48:18
AMZN,2026-04-26,259.9800109863281,263.99,263.92,264.31,178.85,264.5,53777353,51827403,2839014801408,36.76741,7.18,USD,2026-04-26 23:48:18
MSFT,2026-04-26,416.9700012207031,424.6,424.03,424.76,356.28,555.45,27457404,37823058,3155787776000,26.58735,15.97,USD,2026-04-26 23:48:19
NVDA,2026-04-26,199.9600067138672,208.26,208.14,208.36,104.08,212.19,214134441,174659832,5061759467520,42.58896,4.89,USD,2026-04-26 23:48:19
TSLA,2026-04-26,373.5,376.3,376.37,376.78,270.78,498.83,62893307,63630837,1413278859264,345.22934,1.09,USD,2026-04-26 23:48:20
META,2026-04-26,660.3200073242188,675.05,674.6,675.98,520.26,796.25,13348279,15716503,1713562583040,28.73776,23.49,USD,2026-04-26 23:48:20
NFLX,2026-04-26,92.56999969482422,92.355,92.27,92.39,75.01,134.115,32553177,46717182,388888330240,29.791937,3.1,USD,2026-04-26 23:48:20
AAPL,2026-04-27,266.0899963378906,267.61,267.34,267.76,193.25,288.62,41213866,45804347,3928819761152,33.917618,7.89,USD,2026-04-27 23:02:54
GOOGL,2026-04-27,345.75,350.34,334.79,350.5,147.84,353.18,28218240,32444685,4238063173632,32.40888,10.81,USD,2026-04-27 23:02:54
AMZN,2026-04-27,263.42498779296875,261.12,260.0,261.03,178.85,264.5,44793012,52053603,2808150228992,36.367687,7.18,USD,2026-04-27 23:02:54
MSFT,2026-04-27,422.375,424.82,424.43,425.1,356.28,555.45,30769467,37964191,3157422768128,26.601128,15.97,USD,2026-04-27 23:02:55
NVDA,2026-04-27,209.6450042724609,216.61,216.13,216.98,104.08,216.82,184868860,175167180,5264706109440,44.296524,4.89,USD,2026-04-27 23:02:55
TSLA,2026-04-27,372.1700134277344,378.67,379.09,379.15,270.78,498.83,66452161,64055390,1422179958784,347.4037,1.09,USD,2026-04-27 23:02:55
META,2026-04-27,670.9949951171875,678.62,678.24,679.65,520.26,796.25,12763296,15756160,1722624770048,28.88974,23.49,USD,2026-04-27 23:02:55
NFLX,2026-04-27,92.0500030517578,91.37,91.35,91.56,75.01,134.115,28846259,46863516,384740687872,29.474195,3.1,USD,2026-04-27 23:02:56
AAPL,2026-04-28,272.3349914550781,270.71,270.62,270.91,193.25,288.62,32820055,45806842,3974331367424,34.31052,7.89,USD,2026-04-28 22:05:31
GOOGL,2026-04-28,348.54998779296875,349.78,349.5,350.04,147.84,353.18,27244680,32463083,4231443775488,32.29732,10.83,USD,2026-04-28 22:05:31
AMZN,2026-04-28,258.4200134277344,259.7,259.26,259.83,178.85,264.5,42065244,52119893,2792879292416,36.169918,7.18,USD,2026-04-28 22:05:31
MSFT,2026-04-28,424.7200012207031,429.25,429.0,429.56,356.28,555.45,30312242,37865596,3190348316672,26.878521,15.97,USD,2026-04-28 22:05:32
NVDA,2026-04-28,209.5050048828125,213.17,212.86,215.63,104.08,216.83,179415428,175780455,5181096853504,43.50408,4.9,USD,2026-04-28 22:05:32
TSLA,2026-04-28,374.625,376.02,376.03,376.39,270.78,498.83,50307720,64249908,1412227268608,341.83633,1.1,USD,2026-04-28 22:05:32
META,2026-04-28,674.4149780273438,671.34,670.22,671.03,520.26,796.25,10276663,15544514,1704145190912,28.591995,23.48,USD,2026-04-28 22:05:33
NFLX,2026-04-28,91.4000015258789,92.27,92.18,92.38,75.01,134.115,32002694,46730954,388530372608,29.764517,3.1,USD,2026-04-28 22:05:33
AAPL,2026-04-29,267.54998779296875,270.17,269.82,270.28,193.25,288.62,24117049,45360691,3966403870720,34.198734,7.9,USD,2026-04-29 22:05:16
GOOGL,2026-04-29,347.56500244140625,349.94,349.9,350.25,147.84,355.79,29676925,32266972,4233379446784,32.371876,10.81,USD,2026-04-29 22:05:16
AMZN,2026-04-29,258.2149963378906,263.04,261.8,263.22,178.85,265.91,56731766,52037331,2828798525440,36.68619,7.17,USD,2026-04-29 22:05:17
MSFT,2026-04-29,424.5750122070313,424.46,420.0,424.83,356.28,555.45,31217392,36251950,3154747064320,26.578585,15.97,USD,2026-04-29 22:05:18
NVDA,2026-04-29,212.71499633789065,209.25,208.2,211.48,104.08,216.83,114136225,175938301,5085821140992,42.704082,4.9,USD,2026-04-29 22:05:18
TSLA,2026-04-29,375.3900146484375,372.8,370.0,372.88,270.78,498.83,43212673,63744409,1400133779456,342.01834,1.09,USD,2026-04-29 22:05:19
META,2026-04-29,668.9099731445312,669.12,669.13,668.58,520.26,796.25,16921156,14737175,1698509750272,28.473192,23.5,USD,2026-04-29 22:05:19
NFLX,2026-04-29,91.2249984741211,92.12,92.1,92.21,75.01,134.115,25539487,46586788,387898769408,29.716131,3.1,USD,2026-04-29 22:05:20
AAPL,2026-04-30,270.5,271.35,269.6,272.29,193.25,288.62,83815040,44334911,3983727394816,34.391636,7.89,USD,2026-04-30 23:57:31
GOOGL,2026-04-30,374.1600036621094,384.8,383.49,385.47,147.84,385.8325,71686453,32330586,4655096004608,29.329268,13.12,USD,2026-04-30 23:57:31
AMZN,2026-04-30,273.0400085449219,265.06,248.84,276.49,183.85,273.87,96403819,52426268,2850521874432,31.705742,8.36,USD,2026-04-30 23:57:32
MSFT,2026-04-30,410.7875061035156,407.78,407.89,409.33,356.28,555.45,70559560,35895814,3030774972416,25.550125,15.96,USD,2026-04-30 23:57:32
NVDA,2026-04-30,209.93899536132807,199.57,199.35,200.06,110.82,216.83,223736943,174998868,4850548998144,40.728573,4.9,USD,2026-04-30 23:57:32
TSLA,2026-04-30,372.0700073242188,381.63,381.33,381.94,271.0,498.83,50790901,63132962,1433296830464,353.3611,1.08,USD,2026-04-30 23:57:32
META,2026-04-30,619.3200073242188,611.91,612.61,614.01,520.26,796.25,52552700,14646434,1553286561792,22.251272,27.5,USD,2026-04-30 23:57:33
NFLX,2026-04-30,91.33999633789062,93.61,93.62,94.06,75.01,134.115,40516389,46263483,394172858368,30.196775,3.1,USD,2026-04-30 23:57:33
AAPL,2026-05-01,278.94000244140625,280.14,280.16,288.5,193.25,288.62,76013740,45077117,4112774856704,35.460762,7.9,USD,2026-05-01 23:02:30
GOOGL,2026-05-01,381.7650146484375,385.69,384.88,385.62,147.84,386.75,29974345,32977985,4672805404672,29.397104,13.12,USD,2026-05-01 23:02:31
AMZN,2026-05-01,265.42999267578125,268.26,268.12,268.61,183.85,273.88,48967586,53241991,2884935614464,32.126945,8.35,USD,2026-05-01 23:02:31
MSFT,2026-05-01,412.7999877929688,414.44,412.53,415.98,356.28,555.45,31238861,36482890,3078640631808,24.669048,16.8,USD,2026-05-01 23:02:31
NVDA,2026-05-01,201.27999877929688,198.45,198.22,198.53,110.82,216.83,127110269,175832187,4823327440896,40.417515,4.91,USD,2026-05-01 23:02:31
TSLA,2026-05-01,382.4750061035156,390.82,390.38,391.09,271.0,498.83,64477320,62939924,1467812020224,352.0901,1.11,USD,2026-05-01 23:02:32
META,2026-05-01,614.6900024414062,608.745,608.36,608.69,520.26,796.25,21105378,15272064,1545252503552,22.160357,27.47,USD,2026-05-01 23:02:32
NFLX,2026-05-01,94.47000122070312,92.06,91.99,92.16,75.01,134.115,30278741,46177911,387646095360,29.696774,3.1,USD,2026-05-01 23:02:32
AAPL,2026-05-02,278.8599853515625,280.14,280.16,288.5,193.25,288.62,76013740,45200425,4109006274560,33.915257,8.26,USD,2026-05-02 23:54:09
GOOGL,2026-05-02,381.6300048828125,385.69,384.88,385.62,147.84,386.76,29974345,32948295,4672805404672,29.419529,13.11,USD,2026-05-02 23:54:10
AMZN,2026-05-02,265.5799865722656,268.26,268.12,268.61,183.85,273.88,48967586,53457138,2884935614464,32.050182,8.37,USD,2026-05-02 23:54:10
MSFT,2026-05-02,412.7999877929688,414.44,412.53,415.98,356.28,555.45,31238861,36309274,3078640631808,24.69845,16.78,USD,2026-05-02 23:54:11
NVDA,2026-05-02,201.27999877929688,198.45,198.22,198.53,110.82,216.83,127110269,175235611,4823327440896,40.5,4.9,USD,2026-05-02 23:54:11
TSLA,2026-05-02,382.489990234375,390.82,390.38,391.09,271.0,498.83,64477320,63046456,1467812020224,358.55045,1.09,USD,2026-05-02 23:54:12
META,2026-05-02,614.6900024414062,608.745,608.36,608.69,520.26,796.25,21105378,15386295,1545252503552,22.120094,27.52,USD,2026-05-02 23:54:12
NFLX,2026-05-02,94.41999816894533,92.06,91.99,92.16,75.01,134.115,30278741,46000209,387646095360,29.696774,3.1,USD,2026-05-02 23:54:13
AAPL,2026-05-03,278.8599853515625,280.25,280.16,288.5,193.25,288.62,79915442,44885765,4110619508736,33.92857,8.26,USD,2026-05-03 23:56:25
GOOGL,2026-05-03,381.6300048828125,385.69,384.88,385.62,147.84,386.76,30105226,32889960,4672805404672,29.419529,13.11,USD,2026-05-03 23:56:26
AMZN,2026-05-03,265.5799865722656,268.42,268.12,268.61,183.85,273.88,50825231,53451004,2886656327680,32.069298,8.37,USD,2026-05-03 23:56:26
MSFT,2026-05-03,412.7999877929688,414.195,412.53,415.98,356.28,555.45,31372361,35897555,3076820566016,24.68385,16.78,USD,2026-05-03 23:56:26
NVDA,2026-05-03,201.27999877929688,198.45,198.22,198.53,110.82,216.83,128646996,174763742,4823327440896,40.5,4.9,USD,2026-05-03 23:56:26
TSLA,2026-05-03,382.489990234375,390.82,390.38,391.09,271.0,498.83,65338257,63147439,1467812020224,358.55045,1.09,USD,2026-05-03 23:56:27
META,2026-05-03,614.6900024414062,608.745,608.36,608.69,520.26,796.25,21404028,15412944,1545252503552,22.120094,27.52,USD,2026-05-03 23:56:27
NFLX,2026-05-03,94.41999816894533,92.06,91.99,92.16,75.01,134.115,30406881,45938098,387646095360,29.696774,3.1,USD,2026-05-03 23:56:27
AAPL,2026-05-04,279.6549987792969,276.83,276.75,276.97,193.25,288.62,45414226,44124766,4060455895040,33.514526,8.26,USD,2026-05-04 22:08:39
GOOGL,2026-05-04,385.6300048828125,383.25,382.95,383.45,147.84,387.38,26096271,32261153,4643243950080,29.23341,13.11,USD,2026-05-04 22:08:39
AMZN,2026-05-04,268.9949951171875,272.05,271.05,272.45,183.85,276.1,48861402,53486856,2925694025728,32.502987,8.37,USD,2026-05-04 22:08:39
MSFT,2026-05-04,411.5499877929688,413.62,412.67,413.74,356.28,555.45,26570568,35745641,3072549191680,24.649582,16.78,USD,2026-05-04 22:08:40
NVDA,2026-05-04,199.5399932861328,198.48,198.28,198.68,110.82,216.83,124170649,174226236,4824056201216,40.506123,4.9,USD,2026-05-04 22:08:40
TSLA,2026-05-04,390.05999755859375,392.51,392.18,392.65,271.0,498.83,48463706,62956448,1474159181824,360.10092,1.09,USD,2026-05-04 22:08:40
META,2026-05-04,607.9349975585938,610.41,611.07,616.0,520.26,796.25,16126242,15388446,1549478920192,22.180595,27.52,USD,2026-05-04 22:08:41
NFLX,2026-05-04,92.05999755859376,91.02,90.97,91.08,75.01,134.115,25836029,45887680,383266881536,29.36129,3.1,USD,2026-05-04 22:08:41
AAPL,2026-05-05,276.8999938964844,284.18,283.9,284.43,193.25,288.62,47037582,44020290,4173852573696,34.44606,8.25,USD,2026-05-05 23:55:34
GOOGL,2026-05-05,386.3489990234375,388.43,388.22,388.69,147.84,392.8199,23462299,31229458,4706001747968,29.628529,13.11,USD,2026-05-05 23:55:35
AMZN,2026-05-05,276.20001220703125,273.55,273.32,274.4,183.85,278.56,41486098,52578968,2942607294464,32.760475,8.35,USD,2026-05-05 23:55:36
MSFT,2026-05-05,415.3200073242188,411.38,411.23,411.25,356.28,555.45,23160604,35108746,3055909601280,24.501488,16.79,USD,2026-05-05 23:55:36
NVDA,2026-05-05,199.3000030517578,196.5,196.32,196.63,110.82,216.83,109909042,172878225,4775932329984,40.10204,4.9,USD,2026-05-05 23:55:37
TSLA,2026-05-05,395.18499755859375,389.37,388.87,390.34,271.0,498.83,46146812,62556155,1462366109696,353.97272,1.1,USD,2026-05-05 23:55:37
META,2026-05-05,613.3699951171875,604.96,600.0,604.92,520.26,796.25,16969401,15373215,1535644663808,21.974573,27.53,USD,2026-05-05 23:55:38
NFLX,2026-05-05,91.20500183105467,87.89,87.6,92.34,75.01,134.115,47814000,45407000,370087100416,28.351614,3.1,USD,2026-05-05 23:55:38
AAPL,2026-05-06,281.9150085449219,287.51,287.05,290.0,193.25,288.62,58322453,43998261,4222761828352,34.765415,8.27,USD,2026-05-06 23:56:55
GOOGL,2026-05-06,394.2699890136719,398.04,398.03,398.08,147.84,399.8499,31293988,30685100,4822431432704,30.31531,13.13,USD,2026-05-06 23:56:55
AMZN,2026-05-06,272.8900146484375,274.99,274.52,275.95,185.01,278.56,44531771,50289213,2958097383424,32.85424,8.37,USD,2026-05-06 23:56:55
MSFT,2026-05-06,407.9500122070313,413.96,413.03,415.5,356.28,555.45,30265852,34643405,3075074949120,24.669844,16.78,USD,2026-05-06 23:56:55
NVDA,2026-05-06,199.8099975585937,207.83,207.62,208.38,112.28,216.83,188205964,170891480,5051308310528,42.501022,4.89,USD,2026-05-06 23:56:56
TSLA,2026-05-06,386.05999755859375,398.73,398.21,399.13,271.0,498.83,53403399,62303773,1497519751168,365.80734,1.09,USD,2026-05-06 23:56:56
META,2026-05-06,601.27001953125,612.88,600.0,613.23,520.26,796.25,19907714,15355970,1555748880384,22.262259,27.53,USD,2026-05-06 23:56:56
NFLX,2026-05-06,87.0145034790039,88.27,88.17,88.3,75.01,134.115,41914326,45501080,371687161856,28.474194,3.1,USD,2026-05-06 23:56:56
AAPL,2026-05-07,289.2699890136719,287.44,287.3,287.75,193.46,292.13,40410371,44235504,4221733699584,34.841213,8.25,USD,2026-05-07 23:59:40
GOOGL,2026-05-07,399.9949951171875,397.99,396.02,398.98,152.2,400.1,22403998,30697690,4821825355776,30.380915,13.1,USD,2026-05-07 23:59:41
AMZN,2026-05-07,275.0,271.17,270.55,271.32,188.82,278.56,33991650,50197065,2917005524992,32.436607,8.36,USD,2026-05-07 23:59:41
MSFT,2026-05-07,420.1099853515625,420.77,419.52,421.97,356.28,555.45,33917670,34573362,3125662449664,25.030933,16.81,USD,2026-05-07 23:59:41
NVDA,2026-05-07,208.31500244140625,211.5,211.11,211.62,115.21,216.83,166701997,171193800,5140507525120,43.163265,4.9,USD,2026-05-07 23:59:42
TSLA,2026-05-07,407.5199890136719,411.79,410.9,416.77,273.21,498.83,61521561,62161770,1546569515008,381.28702,1.08,USD,2026-05-07 23:59:42
META,2026-05-07,614.4949951171875,616.81,615.83,616.6,520.26,796.25,11929063,15431555,1565724901376,22.413153,27.52,USD,2026-05-07 23:59:42
NFLX,2026-05-07,88.19999694824219,88.25,87.5,92.66,75.01,134.115,27908470,45444993,371602980864,28.467743,3.1,USD,2026-05-07 23:59:43
AAPL,2026-05-08,290.1099853515625,293.32,293.13,295.0,193.46,294.76,45708423,44251414,4308095467520,35.55394,8.25,USD,2026-05-08 22:03:32
GOOGL,2026-05-08,397.0549926757813,400.8,400.03,401.68,152.2,402.0,21169468,30596353,4855869472768,30.618792,13.09,USD,2026-05-08 22:03:32
AMZN,2026-05-08,271.6300048828125,272.68,272.35,273.45,191.16,278.56,34554546,49965964,2933248491520,32.656284,8.35,USD,2026-05-08 22:03:33
MSFT,2026-05-08,417.385009765625,415.12,414.85,415.92,356.28,555.45,32997463,34578967,3083691884544,24.72424,16.79,USD,2026-05-08 22:03:33
NVDA,2026-05-08,213.02999877929688,215.2,214.96,215.31,115.21,217.8,134128204,171146638,5230436024320,43.828922,4.91,USD,2026-05-08 22:03:33
TSLA,2026-05-08,417.4299926757813,428.35,427.77,428.62,273.21,498.83,63489555,62193816,1608764358656,400.3271,1.07,USD,2026-05-08 22:03:34
META,2026-05-08,615.2000122070312,609.63,609.61,609.76,520.26,796.25,13287103,15381191,1547498946560,22.160305,27.51,USD,2026-05-08 22:03:34
NFLX,2026-05-08,87.70999908447266,87.49,87.35,87.54,75.01,134.115,31729298,45205919,368402759680,28.22258,3.1,USD,2026-05-08 22:03:34
AAPL,2026-05-09,290.010009765625,293.32,293.13,295.0,193.46,294.76,45708423,44381843,4308095467520,35.467957,8.27,USD,2026-05-09 23:56:16
GOOGL,2026-05-09,397.0,400.8,400.03,401.68,156.16,402.0,21169468,30303620,4855869472768,30.572083,13.11,USD,2026-05-09 23:56:16
AMZN,2026-05-09,271.6300048828125,272.68,272.35,273.45,196.0,278.56,34554546,49055775,2933248491520,32.578255,8.37,USD,2026-05-09 23:56:16
MSFT,2026-05-09,417.3900146484375,415.12,414.85,415.92,356.28,555.45,32997463,34383803,3083691884544,24.753725,16.77,USD,2026-05-09 23:56:17
NVDA,2026-05-09,213.02999877929688,215.2,214.96,215.31,120.28,217.8,134128204,170184896,5230436024320,43.828922,4.91,USD,2026-05-09 23:56:17
TSLA,2026-05-09,416.4800109863281,428.35,427.77,428.62,273.21,498.83,63479076,62366453,1608764358656,400.3271,1.07,USD,2026-05-09 23:56:17
META,2026-05-09,615.2000122070312,609.63,609.61,609.76,520.26,796.25,13287103,15360411,1547498946560,22.176428,27.49,USD,2026-05-09 23:56:18
NFLX,2026-05-09,87.70999908447266,87.49,87.35,87.54,75.01,134.115,31729298,45109069,368402759680,28.22258,3.1,USD,2026-05-09 23:56:18
AAPL,2026-05-10,290.010009765625,293.257,293.13,295.0,193.46,294.76,52692761,44545859,4307169837056,35.460335,8.27,USD,2026-05-10 23:59:08
GOOGL,2026-05-10,397.0,400.713,400.03,401.68,156.16,402.0,21461849,30158270,4854816178176,30.565449,13.11,USD,2026-05-10 23:59:09
AMZN,2026-05-10,271.6300048828125,272.68,272.35,273.45,196.0,278.56,34732681,48758739,2933248491520,32.578255,8.37,USD,2026-05-10 23:59:09
MSFT,2026-05-10,417.3900146484375,415.06,414.85,415.92,356.28,555.45,33383790,34212096,3083246239744,24.750149,16.77,USD,2026-05-10 23:59:10
NVDA,2026-05-10,213.02999877929688,215.217,214.96,215.31,120.28,217.8,136421361,170732767,5230849163264,43.832382,4.91,USD,2026-05-10 23:59:11
TSLA,2026-05-10,416.4800109863281,428.35,427.77,428.62,273.21,498.83,65049970,62332293,1608764358656,400.3271,1.07,USD,2026-05-10 23:59:11
META,2026-05-10,615.2000122070312,609.63,609.61,609.76,520.26,796.25,13556963,15440814,1547498946560,22.176428,27.49,USD,2026-05-10 23:59:11
NFLX,2026-05-10,87.70999908447266,87.477,87.35,87.54,75.01,134.115,36215113,45133877,368348004352,28.218388,3.1,USD,2026-05-10 23:59:12
AAPL,2026-05-11,291.97900390625,292.68,292.64,293.35,193.46,294.76,39366022,44422768,4298695245824,35.390564,8.27,USD,2026-05-11 22:13:11
GOOGL,2026-05-11,393.9200134277344,388.64,388.29,388.68,156.16,402.0,30604818,29904135,4708546117632,29.644548,13.11,USD,2026-05-11 22:13:12
AMZN,2026-05-11,269.8349914550781,268.99,268.06,269.4,196.0,278.56,37729894,48478960,2893554909184,32.137394,8.37,USD,2026-05-11 22:13:12
MSFT,2026-05-11,407.7749938964844,412.66,411.4,412.58,356.28,555.45,34355600,34074115,3065418088448,24.607037,16.77,USD,2026-05-11 22:13:13
NVDA,2026-05-11,213.92999267578125,219.44,219.19,219.79,120.28,222.3,156887900,171175101,5333489549312,44.692467,4.91,USD,2026-05-11 22:13:13
TSLA,2026-05-11,422.1600036621094,445.0,443.65,450.0,273.21,498.83,75805866,62415131,1671297105920,415.88782,1.07,USD,2026-05-11 22:13:14
META,2026-05-11,604.5700073242188,598.86,597.19,603.88,520.26,796.25,14880586,15459431,1520160079872,21.784649,27.49,USD,2026-05-11 22:13:14
NFLX,2026-05-11,86.5199966430664,85.45,82.17,90.88,75.01,134.115,39913690,45205436,359812726784,27.564516,3.1,USD,2026-05-11 22:13:14
AAPL,2026-05-12,292.7550048828125,294.8,286.24,294.76,193.46,295.27,43943518,43758728,4329832448000,35.733334,8.25,USD,2026-05-12 22:17:51
GOOGL,2026-05-12,387.1199951171875,387.35,386.23,387.97,156.16,402.0,25550827,29620103,4692917092352,29.568703,13.1,USD,2026-05-12 22:17:52
AMZN,2026-05-12,266.2699890136719,265.82,264.98,265.83,196.0,278.56,36510491,47715751,2859454955520,31.758663,8.37,USD,2026-05-12 22:17:52
MSFT,2026-05-12,414.4150085449219,407.77,407.43,407.82,356.28,555.45,37247511,33988995,3029092794368,24.272024,16.8,USD,2026-05-12 22:17:53
NVDA,2026-05-12,218.5449981689453,220.78,220.52,221.04,124.47,223.75,157919130,170682885,5366057795584,45.149284,4.89,USD,2026-05-12 22:17:53
TSLA,2026-05-12,441.4100036621094,433.45,433.2,434.72,273.21,498.83,59446395,62688196,1627918565376,405.09344,1.07,USD,2026-05-12 22:17:53
META,2026-05-12,594.4149780273438,603.0,602.58,603.17,520.26,796.25,11241135,15474548,1530669301760,21.93525,27.49,USD,2026-05-12 22:17:54
NFLX,2026-05-12,85.90499877929688,87.66,87.65,91.74,75.01,134.115,40139788,44656243,369118609408,28.277422,3.1,USD,2026-05-12 22:17:54
AAPL,2026-05-13,293.6300048828125,298.87,291.2,299.98,193.46,300.92,45300552,43599940,4389609930752,36.226665,8.25,USD,2026-05-13 22:22:18
GOOGL,2026-05-13,385.3699951171875,402.62,402.51,402.95,159.61,403.7,27498089,29411948,4877919977472,30.75783,13.09,USD,2026-05-13 22:22:18
AMZN,2026-05-13,264.45001220703125,270.13,269.71,270.15,196.0,278.56,37657434,47223118,2905818005504,32.3509,8.35,USD,2026-05-13 22:22:18
MSFT,2026-05-13,402.9700012207031,405.21,404.03,406.97,356.28,555.45,27753784,34063561,3010076082176,24.119644,16.8,USD,2026-05-13 22:22:19
NVDA,2026-05-13,224.92999267578125,225.83,225.86,226.33,129.16,227.84,142420434,170639303,5488798334976,46.087753,4.9,USD,2026-05-13 22:22:19
TSLA,2026-05-13,436.6799926757813,445.27,442.75,445.08,273.21,498.83,64708180,62841078,1672311078912,412.28702,1.08,USD,2026-05-13 22:22:20
META,2026-05-13,598.8099975585938,616.63,616.16,617.02,520.26,796.25,14535004,15459578,1565267984384,22.422909,27.5,USD,2026-05-13 22:22:20
NFLX,2026-05-13,86.4800033569336,87.56,83.89,92.94,75.01,134.115,30681072,44677440,368697507840,28.245161,3.1,USD,2026-05-13 22:22:20
AAPL,2026-05-14,299.82000732421875,298.21,298.0,298.08,193.46,300.92,33673067,43748614,4379916369920,36.146667,8.25,USD,2026-05-14 23:02:42
